on|68|0.00027
off|68|0.00027
on|66|0.00027
off|66|0.00027
on|63|0.00027
off|63|0.00027
on|68|0.00027
off|68|0.00027
on|70|0.00027
off|70|0.00027
on|68|0.00027
off|68|0.00027
on|66|0.00027
off|66|0.00027
on|63|0.00027
off|63|0.00027
on|63|0.00027
off|63|0.00027
on|63|0.00027
off|63|0.00027
on|68|0.00027
off|68|0.00027
on|66|0.00027
off|66|0.00028
on|63|0.00028
off|63|0.00028
on|66|0.00028
off|66|0.00028
on|68|0.00028
off|68|0.00028
on|68|0.00028
off|68|0.00028
on|70|0.00028
off|70|0.00028
on|70|0.00028
off|70|0.00028
on|70|0.00028
off|70|0.00028
on|70|0.00028
off|70|0.00028
on|70|0.00028
off|70|0.00028
on|70|0.00028
off|70|0.00028
on|68|0.00028
off|68|0.00028
on|68|0.00028
off|68|0.00028
on|68|0.00028
off|68|0.00028
on|68|0.00028
off|68|0.00028
on|68|0.00028
off|68|0.00028
on|68|0.00028
off|68|0.00028
on|68|0.00028
off|68|0.00028
on|66|0.00028
off|66|0.00028
on|66|0.00028
off|66|0.00028
on|66|0.00028
off|66|0.00028
on|66|0.00028
off|66|0.00028
on|66|0.00028
off|66|0.00028
on|66|0.00028
off|66|0.00028
on|61|0.00028
off|61|0.00028
on|61|0.00028
off|61|0.00029
on|61|0.00029
off|61|0.00029
on|61|0.00029
off|61|0.00029
on|66|0.00029
off|66|0.00029
on|68|0.00029
off|68|0.00029
on|68|0.00029
off|68|0.00029
on|70|0.00029
off|70|0.00029
on|70|0.00029
off|70|0.00029
on|70|0.00029
off|70|0.00029
on|70|0.00029
off|70|0.00029
on|70|0.00029
off|70|0.00029
on|37|0.00029
off|37|0.00029
on|70|0.00029
off|70|0.00029
on|70|0.00029
off|70|0.00029
on|70|0.00029
off|70|0.00029
on|70|0.00029
off|70|0.00029
on|70|0.00029
off|70|0.00029
on|68|0.00029
off|68|0.00029
on|66|0.00029
off|66|0.00029
on|68|0.00029
off|68|0.00029
on|70|0.00029
off|70|0.00029
on|70|0.00029
off|70|0.00029
on|68|0.00029
off|68|0.00030
on|70|0.00030
off|70|0.00030
on|68|0.00030
off|68|0.00030
on|66|0.00030
off|66|0.00030
on|66|0.00030
off|66|0.00030
on|68|0.00030
off|68|0.00030
on|70|0.00030
off|70|0.00030
on|68|0.00030
off|68|0.00030
on|66|0.00030
off|66|0.00030
on|66|0.00030
off|66|0.00030
on|68|0.00030
off|68|0.00031
on|66|0.00031
off|66|0.00031
on|65|0.00031
off|65|0.00031
on|63|0.00031
off|63|0.00031
on|61|0.00031
off|61|0.00031
on|63|0.00031
off|63|0.00032
on|63|0.00032
off|63|0.00032
on|65|0.00032
off|65|0.00032
on|65|0.00032
off|65|0.00032
on|66|0.00032
off|66|0.00032
on|68|0.00032
off|68|0.00032
on|66|0.00032
off|66|0.00032
on|65|0.00032
off|65|0.00033
on|63|0.00033
off|63|0.00033
on|65|0.00033
off|65|0.00033
on|61|0.00033
off|61|0.00033
on|61|0.00033
off|61|0.00033
on|58|0.00033
off|58|0.00033
on|61|0.00033
off|61|0.00033
on|63|0.00033
off|63|0.00033
on|63|0.00033
off|63|0.00033
on|63|0.00033
off|63|0.00033
on|63|0.00033
off|63|0.00033
on|63|0.00033
off|63|0.00033
on|61|0.00033
off|61|0.00033
on|63|0.00033
off|63|0.00033
on|65|0.00033
off|65|0.00033
on|65|0.00033
off|65|0.00033
on|65|0.00033
off|65|0.00033
on|65|0.00033
off|65|0.00034
on|65|0.00034
off|65|0.00034
on|65|0.00034
off|65|0.00034
on|65|0.00034
off|65|0.00034
on|66|0.00034
off|66|0.00034
on|66|0.00034
off|66|0.00034
on|70|0.00034
off|70|0.00034
on|68|0.00034
off|68|0.00034
on|66|0.00034
off|66|0.00034
on|68|0.00034
off|68|0.00034
on|70|0.00034
off|70|0.00034
on|70|0.00034
off|70|0.00034
on|70|0.00034
off|70|0.00034
on|66|0.00034
off|66|0.00034
on|68|0.00034
off|68|0.00034
on|70|0.00034
off|70|0.00034
on|63|0.00034
off|63|0.00034
on|68|0.00034
off|68|0.00034
on|70|0.00034
off|70|0.00034
on|68|0.00034
off|68|0.00034
on|66|0.00034
off|66|0.00034
on|63|0.00034
off|63|0.00034
on|63|0.00034
off|63|0.00034
on|63|0.00034
off|63|0.00034
on|68|0.00034
off|68|0.00034
on|66|0.00034
off|66|0.00035
on|63|0.00035
off|63|0.00035
on|66|0.00035
off|66|0.00035
on|68|0.00035
off|68|0.00035
on|68|0.00035
off|68|0.00035
on|70|0.00035
off|70|0.00035
on|70|0.00035
off|70|0.00035
on|70|0.00035
off|70|0.00035
on|70|0.00035
off|70|0.00035
on|70|0.00035
off|70|0.00035
on|70|0.00035
off|70|0.00035
on|68|0.00035
off|68|0.00035
on|68|0.00035
off|68|0.00035
on|68|0.00035
off|68|0.00035
on|68|0.00035
off|68|0.00035
on|68|0.00035
off|68|0.00035
on|68|0.00035
off|68|0.00035
on|66|0.00035
off|66|0.00035
on|66|0.00035
off|66|0.00035
on|66|0.00035
off|66|0.00035
on|66|0.00035
off|66|0.00035
on|66|0.00035
off|66|0.00036
on|66|0.00036
off|66|0.00036
on|66|0.00036
off|66|0.00036
on|61|0.00036
off|61|0.00036
on|61|0.00036
off|61|0.00036
on|61|0.00036
off|61|0.00036
on|61|0.00036
off|61|0.00036
on|66|0.00036
off|66|0.00036
on|68|0.00036
off|68|0.00036
on|68|0.00036
off|68|0.00036
on|70|0.00036
off|70|0.00036
on|70|0.00036
off|70|0.00036
on|70|0.00036
off|70|0.00036
on|70|0.00036
off|70|0.00036
on|70|0.00036
off|70|0.00036
on|70|0.00036
off|70|0.00036
on|37|0.00036
off|37|0.00036
on|70|0.00036
off|70|0.00036
on|70|0.00036
off|70|0.00036
on|70|0.00036
off|70|0.00036
on|70|0.00036
off|70|0.00036
on|70|0.00036
off|70|0.00036
on|68|0.00036
off|68|0.00036
on|66|0.00036
off|66|0.00036
on|68|0.00036
off|68|0.00036
on|70|0.00036
off|70|0.00036
on|70|0.00036
off|70|0.00037
on|63|0.00037
off|63|0.00037
on|66|0.00037
off|66|0.00037
on|68|0.00037
off|68|0.00037
on|68|0.00037
off|68|0.00037
on|70|0.00037
off|70|0.00037
on|70|0.00037
off|70|0.00037
on|70|0.00037
off|70|0.00037
on|70|0.00037
off|70|0.00037
on|70|0.00037
off|70|0.00037
on|70|0.00037
off|70|0.00037
on|70|0.00037
off|70|0.00037
on|68|0.00037
off|68|0.00037
on|68|0.00037
off|68|0.00037
on|68|0.00037
off|68|0.00037
on|68|0.00037
off|68|0.00037
on|68|0.00037
off|68|0.00037
on|68|0.00037
off|68|0.00037
on|66|0.00037
off|66|0.00037
on|66|0.00037
off|66|0.00037
on|66|0.00037
off|66|0.00037
on|66|0.00037
off|66|0.00037
on|66|0.00037
off|66|0.00037
on|66|0.00037
off|66|0.00037
on|61|0.00037
off|61|0.00037
on|61|0.00037
off|61|0.00037
on|61|0.00037
off|61|0.00037
on|61|0.00037
off|61|0.00038
on|66|0.00038
off|66|0.00038
on|68|0.00038
off|68|0.00038
on|68|0.00038
off|68|0.00038
on|70|0.00038
off|70|0.00038
on|70|0.00038
off|70|0.00038
on|70|0.00038
off|70|0.00038
on|70|0.00038
off|70|0.00038
on|70|0.00038
off|70|0.00038
on|70|0.00038
off|70|0.00038
on|37|0.00038
off|37|0.00038
on|70|0.00038
off|70|0.00038
on|70|0.00038
off|70|0.00038
on|70|0.00038
off|70|0.00038
on|70|0.00038
off|70|0.00038
on|70|0.00038
off|70|0.00038
on|68|0.00038
off|68|0.00038
on|66|0.00038
off|66|0.00038
on|68|0.00038
off|68|0.00038
on|70|0.00038
off|70|0.00038
on|70|0.00038
off|70|0.00038
on|63|0.00038
off|63|0.00038
on|66|0.00038
off|66|0.00038
on|68|0.00038
off|68|0.00038
on|68|0.00038
off|68|0.00039
on|70|0.00039
off|70|0.00039
on|70|0.00039
off|70|0.00039
on|70|0.00039
off|70|0.00039
on|70|0.00039
off|70|0.00039
on|70|0.00039
off|70|0.00039
on|70|0.00039
off|70|0.00039
on|68|0.00039
off|68|0.00039
on|68|0.00039
off|68|0.00039
on|68|0.00039
off|68|0.00039
on|68|0.00039
off|68|0.00039
on|68|0.00039
off|68|0.00039
on|68|0.00039
off|68|0.00039
on|66|0.00039
off|66|0.00039
on|66|0.00039
off|66|0.00039
on|66|0.00039
off|66|0.00039
on|66|0.00039
off|66|0.00039
on|66|0.00039
off|66|0.00039
on|66|0.00039
off|66|0.00039
on|61|0.00039
off|61|0.00039
on|61|0.00039
off|61|0.00039
on|61|0.00039
off|61|0.00039
on|61|0.00039
off|61|0.00039
on|66|0.00039
off|66|0.00039
on|68|0.00039
off|68|0.00039
on|68|0.00039
off|68|0.00039
on|70|0.00039
off|70|0.00039
on|70|0.00039
off|70|0.00039
on|70|0.00039
off|70|0.00039
on|70|0.00039
off|70|0.00040
on|70|0.00040
off|70|0.00040
on|70|0.00040
off|70|0.00040
on|37|0.00040
off|37|0.00040
on|70|0.00040
off|70|0.00040
on|70|0.00040
off|70|0.00040
on|70|0.00040
off|70|0.00040
on|70|0.00040
off|70|0.00040
on|70|0.00040
off|70|0.00040
on|68|0.00040
off|68|0.00040
on|66|0.00040
off|66|0.00040
on|68|0.00040
off|68|0.00040
on|70|0.00040
off|70|0.00040
on|70|0.00040
off|70|0.00040
on|63|0.00040
off|63|0.00040
on|66|0.00040
off|66|0.00040
on|68|0.00040
off|68|0.00040
on|68|0.00040
off|68|0.00040
on|70|0.00040
off|70|0.00040
on|70|0.00040
off|70|0.00040
on|70|0.00040
off|70|0.00040
on|70|0.00040
off|70|0.00040
on|70|0.00040
off|70|0.00040
on|70|0.00040
off|70|0.00040
on|68|0.00040
off|68|0.00041
on|68|0.00041
off|68|0.00041
on|68|0.00041
off|68|0.00041
on|68|0.00041
off|68|0.00041
on|68|0.00041
off|68|0.00041
on|68|0.00041
off|68|0.00041
on|68|0.00041
off|68|0.00041
on|68|0.00041
off|68|0.00041
on|66|0.00041
off|66|0.00041
on|66|0.00041
off|66|0.00041
on|66|0.00041
off|66|0.00041
on|66|0.00041
off|66|0.00041
on|66|0.00041
off|66|0.00041
on|66|0.00041
off|66|0.00041
on|61|0.00041
off|61|0.00041
on|61|0.00041
off|61|0.00041
on|61|0.00041
off|61|0.00041
on|61|0.00041
off|61|0.00041
on|66|0.00041
off|66|0.00041
on|68|0.00041
off|68|0.00041
on|68|0.00041
off|68|0.00041
on|70|0.00041
off|70|0.00041
on|70|0.00041
off|70|0.00041
on|70|0.00041
off|70|0.00041
on|70|0.00041
off|70|0.00041
on|70|0.00041
off|70|0.00041
on|37|0.00041
off|37|0.00041
on|70|0.00041
off|70|0.00041
on|70|0.00041
off|70|0.00041
on|70|0.00041
off|70|0.00041
on|70|0.00041
off|70|0.00042
on|68|0.00042
off|68|0.00042
on|66|0.00042
off|66|0.00042
on|68|0.00042
off|68|0.00042
on|70|0.00042
off|70|0.00042
on|70|0.00042
off|70|0.00042
on|68|0.00042
off|68|0.00042
on|70|0.00042
off|70|0.00042
on|68|0.00042
off|68|0.00042
on|66|0.00042
off|66|0.00042
on|66|0.00042
off|66|0.00042
on|68|0.00042
off|68|0.00042
on|70|0.00042
off|70|0.00042
on|68|0.00042
off|68|0.00043
on|66|0.00043
off|66|0.00043
on|66|0.00043
off|66|0.00043
on|68|0.00043
off|68|0.00043
on|70|0.00043
off|70|0.00043
on|68|0.00043
off|68|0.00043
on|66|0.00043
off|66|0.00043
on|66|0.00043
off|66|0.00043
on|68|0.00043
off|68|0.00043
on|70|0.00043
off|70|0.00043
on|68|0.00043
off|68|0.00043
on|66|0.00043
off|66|0.00043
on|66|0.00043
off|66|0.00044
